timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1781303186983,21204,HTTP Request 2,200,OK,stress 2 2-185,text,false,"The operation lasted too long: It took 21 204 milliseconds, but should not have lasted longer than 760 milliseconds.",226,153,300,900,http://127.0.0.1:8081/?token=518470056&user=-1356143848&config=3,21204,0,1
1781303188899,19287,HTTP Request 2,200,OK,stress 2 2-201,text,false,"The operation lasted too long: It took 19 287 milliseconds, but should not have lasted longer than 760 milliseconds.",226,153,300,900,http://127.0.0.1:8081/?token=518470056&user=-1356143848&config=3,19286,0,0
1781303186984,21203,HTTP Request 2,200,OK,stress 2 2-114,text,false,"The operation lasted too long: It took 21 203 milliseconds, but should not have lasted longer than 760 milliseconds.",226,153,300,900,http://127.0.0.1:8081/?token=518470056&user=-1356143848&config=3,21203,0,0
1781303188899,19287,HTTP Request 2,200,OK,stress 2 2-13,text,false,"The operation lasted too long: It took 19 287 milliseconds, but should not have lasted longer than 760 milliseconds.",226,153,300,900,http://127.0.0.1:8081/?token=518470056&user=-1356143848&config=3,19287,0,0
1781303186984,21203,HTTP Request 2,200,OK,stress 2 2-176,text,false,"The operation lasted too long: It took 21 203 milliseconds, but should not have lasted longer than 760 milliseconds.",226,153,300,900,http://127.0.0.1:8081/?token=518470056&user=-1356143848&config=3,21203,0,0
1781303188899,19287,HTTP Request 2,200,OK,stress 2 2-202,text,false,"The operation lasted too long: It took 19 287 milliseconds, but should not have lasted longer than 760 milliseconds.",226,153,300,900,http://127.0.0.1:8081/?token=518470056&user=-1356143848&config=3,19287,0,0
1781303186984,21203,HTTP Request 2,200,OK,stress 2 2-123,text,false,"The operation lasted too long: It took 21 203 milliseconds, but should not have lasted longer than 760 milliseconds.",226,153,300,900,http://127.0.0.1:8081/?token=518470056&user=-1356143848&config=3,21203,0,0
1781303188898,19288,HTTP Request 2,200,OK,stress 2 2-206,text,false,"The operation lasted too long: It took 19 288 milliseconds, but should not have lasted longer than 760 milliseconds.",226,153,300,900,http://127.0.0.1:8081/?token=518470056&user=-1356143848&config=3,19288,0,1
1781303186984,21203,HTTP Request 2,200,OK,stress 2 2-178,text,false,"The operation lasted too long: It took 21 203 milliseconds, but should not have lasted longer than 760 milliseconds.",226,153,300,900,http://127.0.0.1:8081/?token=518470056&user=-1356143848&config=3,21203,0,0
1781303188899,19287,HTTP Request 2,200,OK,stress 2 2-207,text,false,"The operation lasted too long: It took 19 287 milliseconds, but should not have lasted longer than 760 milliseconds.",226,153,300,900,http://127.0.0.1:8081/?token=518470056&user=-1356143848&config=3,19287,0,0
1781303186984,21203,HTTP Request 2,200,OK,stress 2 2-187,text,false,"The operation lasted too long: It took 21 203 milliseconds, but should not have lasted longer than 760 milliseconds.",226,153,300,900,http://127.0.0.1:8081/?token=518470056&user=-1356143848&config=3,21203,0,1
1781303204651,5936,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-124,text,false,"The operation lasted too long: It took 5 936 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,300,900,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,1
1781303188818,21768,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-157,text,false,"The operation lasted too long: It took 21 768 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,300,900,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,1
1781303204685,5902,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-186,text,false,"The operation lasted too long: It took 5 902 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,300,900,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303188202,22384,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-262,text,false,"The operation lasted too long: It took 22 384 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,300,900,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303204652,5935,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-83,text,false,"The operation lasted too long: It took 5 935 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,300,900,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303192107,18480,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-275,text,false,"The operation lasted too long: It took 18 480 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,295,895,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,1
1781303188818,21768,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-40,text,false,"The operation lasted too long: It took 21 768 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,295,895,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303204652,5935,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-126,text,false,"The operation lasted too long: It took 5 935 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,294,894,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303188821,21765,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-203,text,false,"The operation lasted too long: It took 21 765 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,292,892,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,1
1781303192413,18175,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-276,text,false,"The operation lasted too long: It took 18 175 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,291,891,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303204653,5935,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-174,text,false,"The operation lasted too long: It took 5 935 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,291,891,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303207690,2897,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-240,text,false,"The operation lasted too long: It took 2 897 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,291,891,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303188821,21766,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-95,text,false,"The operation lasted too long: It took 21 766 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,288,888,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303207686,2901,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-31,text,false,"The operation lasted too long: It took 2 901 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,287,887,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303202749,7839,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-79,text,false,"The operation lasted too long: It took 7 839 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,286,886,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303202752,7836,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-209,text,false,"The operation lasted too long: It took 7 836 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,285,885,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303208025,2562,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-155,text,false,"The operation lasted too long: It took 2 562 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,285,885,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,1
1781303204686,5903,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-139,text,false,"The operation lasted too long: It took 5 903 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,283,883,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303188821,21767,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-161,text,false,"The operation lasted too long: It took 21 767 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,283,883,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303207685,2903,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-247,text,false,"The operation lasted too long: It took 2 903 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,282,882,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303204686,5903,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-1,text,false,"The operation lasted too long: It took 5 903 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,280,880,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303202749,7840,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-60,text,false,"The operation lasted too long: It took 7 840 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,280,880,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303190906,19682,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-271,text,false,"The operation lasted too long: It took 19 682 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,278,878,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303204651,5938,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-84,text,false,"The operation lasted too long: It took 5 938 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,277,877,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,1
1781303198407,12182,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-296,text,false,"The operation lasted too long: It took 12 182 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,276,876,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303187601,22987,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-260,text,false,"The operation lasted too long: It took 22 987 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,275,875,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303188821,21767,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-68,text,false,"The operation lasted too long: It took 21 767 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,275,875,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,1
1781303204653,5936,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-175,text,false,"The operation lasted too long: It took 5 936 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,274,874,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303188852,21737,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-37,text,false,"The operation lasted too long: It took 21 737 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,272,872,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,1
1781303207690,2899,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-241,text,false,"The operation lasted too long: It took 2 899 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,272,872,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303202751,7839,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-171,text,false,"The operation lasted too long: It took 7 839 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,270,870,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,1
1781303207687,2902,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-49,text,false,"The operation lasted too long: It took 2 902 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,270,870,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303188852,21737,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-21,text,false,"The operation lasted too long: It took 21 737 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,269,869,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303202710,7880,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-15,text,false,"The operation lasted too long: It took 7 880 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,267,867,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303202749,7841,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-85,text,false,"The operation lasted too long: It took 7 841 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,266,866,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303204652,5938,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-120,text,false,"The operation lasted too long: It took 5 938 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,266,866,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303202751,7839,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-138,text,false,"The operation lasted too long: It took 7 839 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,264,864,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,1
1781303208057,2532,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-41,text,false,"The operation lasted too long: It took 2 532 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,264,864,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303202783,7807,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-150,text,false,"The operation lasted too long: It took 7 807 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,263,863,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303188821,21768,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-22,text,false,"The operation lasted too long: It took 21 768 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,263,863,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303202712,7878,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-88,text,false,"The operation lasted too long: It took 7 878 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,260,860,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303208025,2565,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-96,text,false,"The operation lasted too long: It took 2 565 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,259,859,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303202710,7881,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-63,text,false,"The operation lasted too long: It took 7 881 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,259,859,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,1
1781303204686,5905,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-214,text,false,"The operation lasted too long: It took 5 905 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,257,857,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,1
1781303185507,25084,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-253,text,false,"The operation lasted too long: It took 25 084 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,256,856,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,1
1781303204686,5905,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-99,text,false,"The operation lasted too long: It took 5 905 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,255,855,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303207689,2901,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-236,text,false,"The operation lasted too long: It took 2 901 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,254,854,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303194806,15785,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-284,text,false,"The operation lasted too long: It took 15 785 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,254,854,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303207689,2901,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-225,text,false,"The operation lasted too long: It took 2 901 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,253,853,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303204685,5906,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-189,text,false,"The operation lasted too long: It took 5 906 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,251,851,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303196308,14283,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-289,text,false,"The operation lasted too long: It took 14 283 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,250,850,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303202711,7881,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-128,text,false,"The operation lasted too long: It took 7 881 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,249,849,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303204652,5940,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-122,text,false,"The operation lasted too long: It took 5 940 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,248,848,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303207690,2901,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-242,text,false,"The operation lasted too long: It took 2 901 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,247,847,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303193006,17586,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-278,text,false,"The operation lasted too long: It took 17 586 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,247,847,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303204652,5940,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-177,text,false,"The operation lasted too long: It took 5 940 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,245,845,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,1
1781303208025,2566,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-251,text,false,"The operation lasted too long: It took 2 566 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,244,844,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303204653,5939,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-178,text,false,"The operation lasted too long: It took 5 939 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,243,843,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303204652,5940,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-114,text,false,"The operation lasted too long: It took 5 940 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,242,842,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303196607,13985,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-290,text,false,"The operation lasted too long: It took 13 985 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,241,841,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303202750,7842,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-66,text,false,"The operation lasted too long: It took 7 842 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,240,840,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303199606,10987,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-300,text,false,"The operation lasted too long: It took 10 987 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,239,839,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303188852,21740,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-71,text,false,"The operation lasted too long: It took 21 740 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,239,839,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303207687,2905,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-226,text,false,"The operation lasted too long: It took 2 905 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,237,837,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303204685,5908,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-194,text,false,"The operation lasted too long: It took 5 908 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,236,836,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303188818,21774,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-10,text,false,"The operation lasted too long: It took 21 774 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,235,835,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303202749,7844,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-167,text,false,"The operation lasted too long: It took 7 844 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,235,835,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303202747,7846,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-45,text,false,"The operation lasted too long: It took 7 846 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,233,833,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303188811,21781,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-264,text,false,"The operation lasted too long: It took 21 781 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,233,833,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303207688,2904,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-219,text,false,"The operation lasted too long: It took 2 904 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,231,831,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303199301,11292,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-299,text,false,"The operation lasted too long: It took 11 292 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,230,830,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,1
1781303195402,15191,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-286,text,false,"The operation lasted too long: It took 15 191 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,230,830,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,1
1781303202712,7881,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-130,text,false,"The operation lasted too long: It took 7 881 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,230,830,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303202750,7843,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-56,text,false,"The operation lasted too long: It took 7 843 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,227,827,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303188820,21772,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-74,text,false,"The operation lasted too long: It took 21 772 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,226,826,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303207686,2907,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-50,text,false,"The operation lasted too long: It took 2 907 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,225,825,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,1
1781303193902,16692,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-281,text,false,"The operation lasted too long: It took 16 692 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,225,825,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303188819,21774,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-33,text,false,"The operation lasted too long: It took 21 774 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,224,824,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,1
1781303202711,7883,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-14,text,false,"The operation lasted too long: It took 7 883 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,222,822,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303207688,2905,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-221,text,false,"The operation lasted too long: It took 2 905 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,221,821,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,0
1781303187015,23579,HTTP Request 1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,stress 1 1-258,text,false,"The operation lasted too long: It took 23 579 milliseconds, but should not have lasted longer than 760 milliseconds.",2701,0,221,821,http://127.0.0.1:8079/?token=518470056&user=-1356143848&config=3,0,0,1
